ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
80 1 0 11 1 60
73 1 0 13 0 80
58 1 1 20 1 60
173 2 0 14 1 70
226 1 0 9 1 80
81 1 1 9 0 65
3 1 1 8 0 55
243 1 0 3 1 50
10 1 1 12 1 65
41 1 1 17 1 60
238 2 0 17 1 45
181 2 1 7 0 100
74 1 1 21 0 50
193 2 0 17 1 65
176 2 1 4 1 70
14 1 1 19 0 70
258 2 1 11 0 55
250 1 1 4 0 40
57 1 1 18 1 70
53 1 1 16 0 65
36 1 1 12 1 55
67 1 1 12 0 60
86 1 1 3 0 70
89 1 1 21 0 35
11 1 0 5 1 80
22 1 1 7 1 60
224 1 1 17 1 50
249 2 0 12 1 80
214 1 0 17 0 40
106 2 1 14 0 55
183 2 1 8 1 40
90 1 0 13 0 50
153 2 1 9 0 45
178 2 0 32 0 80
219 1 1 11 1 60
164 2 1 10 0 55
129 2 0 20 0 70
38 1 1 18 0 55
97 1 0 15 1 75
184 2 0 7 0 40
162 2 1 8 1 70
72 1 1 6 1 80
189 1 1 4 1 75
31 1 0 19 0 60
165 2 0 34 1 80
126 2 0 18 0 110
33 1 1 9 0 65
92 1 0 5 1 65
254 1 0 15 0 50
15 1 1 7 1 60
255 1 0 10 1 60
187 2 0 16 0 40
6 1 1 22 0 55
44 1 0 18 0 70
200 1 1 14 1 40
27 1 0 18 1 45
104 2 0 22 0 50
2 1 1 9 1 55
101 1 1 5 1 80
51 1 1 5 0 35
197 1 1 5 1 55
207 1 0 4 1 40
210 1 1 18 0 65
201 1 1 4 0 20
93 1 1 5 0 65
68 1 0 14 0 80
119 2 0 21 0 65
146 2 1 6 1 50
188 2 1 12 0 55
143 2 0 33 0 80
186 2 0 21 0 100
99 1 1 16 0 70
208 1 0 6 1 65
95 1 0 17 0 80
209 1 1 4 1 50
158 2 0 10 1 60
118 2 0 17 0 70
82 1 1 8 1 60
161 2 0 18 1 80
54 1 1 21 0 50
205 1 0 5 1 60
198 1 1 11 0 45
228 1 1 6 1 50
102 1 1 15 0 65
259 2 0 17 1 50
103 2 1 22 1 60
5 1 1 8 1 65
170 2 1 3 1 70
156 2 0 11 0 60
98 1 1 7 0 45
13 1 1 16 0 55
134 2 1 7 1 70
236 1 0 11 0 60
223 2 1 5 1 80
71 1 0 19 1 60
132 2 0 20 0 70
235 1 1 4 1 55
216 1 1 6 1 70
257 1 1 6 0 50
229 1 1 7 0 50
21 1 1 20 1 80
234 1 1 8 1 60
123 2 0 19 1 100
24 1 1 9 0 55
113 2 1 4 1 60
194 1 0 10 1 50
240 1 1 5 1 55
137 2 0 18 0 70
253 1 1 10 0 70
239 1 0 3 0 40
121 2 0 18 0 70
175 2 1 7 1 60
221 1 0 11 0 40
225 1 1 3 0 45
18 1 1 16 1 80
62 1 1 14 0 60
55 1 1 5 0 65
76 1 1 8 0 70
245 1 1 5 1 60
7 1 1 14 1 65
34 1 0 18 0 60
222 1 0 5 1 60
195 1 0 14 1 75
215 1 0 7 1 50
218 1 1 11 0 45
85 1 1 7 0 40
88 1 1 16 1 70
79 1 0 16 0 45
19 1 1 16 0 80
30 1 1 9 1 50
66 1 1 6 1 60
263 2 0 17 0 65
84 1 1 12 1 55
96 1 1 6 0 50
206 1 1 7 1 40
227 1 1 17 0 55
252 1 1 6 1 60
169 2 0 18 0 80
211 1 1 6 0 55
1 1 1 13 0 50
16 1 1 12 1 60
133 2 1 21 0 40
23 1 1 11 1 60
217 1 1 14 0 55
4 1 1 6 0 30
177 2 0 3 1 40
46 1 1 16 1 60
43 1 1 19 0 65
233 1 0 3 0 55
264 1 1 3 0 40
