ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
132 2 0 20 0 70
137 2 0 18 0 70
98 1 1 7 0 45
251 1 1 5 1 60
57 1 1 18 1 70
27 1 0 18 1 45
255 1 0 10 1 60
32 1 1 20 0 80
10 1 1 12 1 65
217 1 1 14 0 55
1 1 1 13 0 50
227 1 1 17 0 55
216 1 1 6 1 70
156 2 0 11 0 60
123 2 0 19 1 100
95 1 0 17 0 80
178 2 0 32 0 80
234 1 1 8 1 60
109 2 0 17 0 80
181 2 1 7 0 100
85 1 1 7 0 40
102 1 1 15 0 65
99 1 1 16 0 70
240 1 1 5 1 55
179 2 0 21 1 80
40 1 1 23 0 60
92 1 0 5 1 65
21 1 1 20 1 80
192 1 1 11 0 60
96 1 1 6 0 50
250 1 1 4 0 40
198 1 1 11 0 45
11 1 0 5 1 80
100 1 1 23 0 70
126 2 0 18 0 110
169 2 0 18 0 80
254 1 0 15 0 50
256 2 1 9 0 90
51 1 1 5 0 35
106 2 1 14 0 55
74 1 1 21 0 50
58 1 1 20 1 60
76 1 1 8 0 70
210 1 1 18 0 65
86 1 1 3 0 70
41 1 1 17 1 60
93 1 1 5 0 65
19 1 1 16 0 80
262 2 1 17 0 80
164 2 1 10 0 55
219 1 1 11 1 60
175 2 1 7 1 60
104 2 0 22 0 50
173 2 0 14 1 70
163 2 0 19 1 40
34 1 0 18 0 60
233 1 0 3 0 55
253 1 1 10 0 70
43 1 1 19 0 65
88 1 1 16 1 70
62 1 1 14 0 60
73 1 0 13 0 80
218 1 1 11 0 45
131 2 0 11 0 70
143 2 0 33 0 80
28 1 1 12 1 55
82 1 1 8 1 60
239 1 0 3 0 40
65 1 1 8 1 40
193 2 0 17 1 65
205 1 0 5 1 60
2 1 1 9 1 55
209 1 1 4 1 50
80 1 0 11 1 60
259 2 0 17 1 50
45 1 1 16 0 60
150 2 1 5 0 40
6 1 1 22 0 55
87 1 1 17 0 80
207 1 0 4 1 40
55 1 1 5 0 65
90 1 0 13 0 50
4 1 1 6 0 30
103 2 1 22 1 60
258 2 1 11 0 55
94 1 1 15 0 80
81 1 1 9 0 65
176 2 1 4 1 70
61 1 1 6 1 70
162 2 1 8 1 70
245 1 1 5 1 60
72 1 1 6 1 80
160 2 1 5 0 40
71 1 0 19 1 60
38 1 1 18 0 55
33 1 1 9 0 65
224 1 1 17 1 50
195 1 0 14 1 75
134 2 1 7 1 70
13 1 1 16 0 55
105 2 0 5 0 50
129 2 0 20 0 70
3 1 1 8 0 55
22 1 1 7 1 60
31 1 0 19 0 60
119 2 0 21 0 65
24 1 1 9 0 55
101 1 1 5 1 80
183 2 1 8 1 40
161 2 0 18 1 80
66 1 1 6 1 60
215 1 0 7 1 50
64 1 1 16 0 65
165 2 0 34 1 80
158 2 0 10 1 60
118 2 0 17 0 70
263 2 0 17 0 65
243 1 0 3 1 50
194 1 0 10 1 50
97 1 0 15 1 75
223 2 1 5 1 80
249 2 0 12 1 80
188 2 1 12 0 55
44 1 0 18 0 70
133 2 1 21 0 40
201 1 1 4 0 20
14 1 1 19 0 70
53 1 1 16 0 65
69 1 0 18 0 75
189 1 1 4 1 75
7 1 1 14 1 65
52 1 1 15 0 30
113 2 1 4 1 60
229 1 1 7 0 50
236 1 0 11 0 60
235 1 1 4 1 55
153 2 1 9 0 45
228 1 1 6 1 50
206 1 1 7 1 40
264 1 1 3 0 40
16 1 1 12 1 60
200 1 1 14 1 40
214 1 0 17 0 40
252 1 1 6 1 60
5 1 1 8 1 65
226 1 0 9 1 80
23 1 1 11 1 60
177 2 0 3 1 40
50 1 1 18 0 65
67 1 1 12 0 60
