ID CHARACTER FAILURE YEARS FAMILY EMPLOYEES
23 1 1 11 1 60
13 1 1 16 0 55
208 1 0 6 1 65
211 1 1 6 0 55
183 2 1 8 1 40
194 1 0 10 1 50
235 1 1 4 1 55
110 2 1 14 0 50
222 1 0 5 1 60
52 1 1 15 0 30
104 2 0 22 0 50
163 2 0 19 1 40
165 2 0 34 1 80
240 1 1 5 1 55
55 1 1 5 0 65
250 1 1 4 0 40
57 1 1 18 1 70
243 1 0 3 1 50
132 2 0 20 0 70
96 1 1 6 0 50
207 1 0 4 1 40
161 2 0 18 1 80
79 1 0 16 0 45
33 1 1 9 0 65
257 1 1 6 0 50
95 1 0 17 0 80
87 1 1 17 0 80
189 1 1 4 1 75
15 1 1 7 1 60
28 1 1 12 1 55
69 1 0 18 0 75
192 1 1 11 0 60
50 1 1 18 0 65
102 1 1 15 0 65
81 1 1 9 0 65
84 1 1 12 1 55
153 2 1 9 0 45
169 2 0 18 0 80
73 1 0 13 0 80
262 2 1 17 0 80
162 2 1 8 1 70
251 1 1 5 1 60
228 1 1 6 1 50
206 1 1 7 1 40
214 1 0 17 0 40
27 1 0 18 1 45
186 2 0 21 0 100
188 2 1 12 0 55
100 1 1 23 0 70
219 1 1 11 1 60
118 2 0 17 0 70
65 1 1 8 1 40
200 1 1 14 1 40
26 1 1 8 1 65
131 2 0 11 0 70
86 1 1 3 0 70
236 1 0 11 0 60
80 1 0 11 1 60
1 1 1 13 0 50
88 1 1 16 1 70
101 1 1 5 1 80
89 1 1 21 0 35
92 1 0 5 1 65
30 1 1 9 1 50
227 1 1 17 0 55
6 1 1 22 0 55
103 2 1 22 1 60
21 1 1 20 1 80
177 2 0 3 1 40
53 1 1 16 0 65
197 1 1 5 1 55
54 1 1 21 0 50
215 1 0 7 1 50
216 1 1 6 1 70
229 1 1 7 0 50
51 1 1 5 0 35
146 2 1 6 1 50
19 1 1 16 0 80
193 2 0 17 1 65
210 1 1 18 0 65
90 1 0 13 0 50
224 1 1 17 1 50
137 2 0 18 0 70
10 1 1 12 1 65
62 1 1 14 0 60
252 1 1 6 1 60
94 1 1 15 0 80
134 2 1 7 1 70
184 2 0 7 0 40
187 2 0 16 0 40
2 1 1 9 1 55
58 1 1 20 1 60
22 1 1 7 1 60
67 1 1 12 0 60
263 2 0 17 0 65
245 1 1 5 1 60
44 1 0 18 0 70
264 1 1 3 0 40
225 1 1 3 0 45
233 1 0 3 0 55
24 1 1 9 0 55
258 2 1 11 0 55
123 2 0 19 1 100
34 1 0 18 0 60
18 1 1 16 1 80
3 1 1 8 0 55
36 1 1 12 1 55
11 1 0 5 1 80
68 1 0 14 0 80
93 1 1 5 0 65
205 1 0 5 1 60
133 2 1 21 0 40
113 2 1 4 1 60
64 1 1 16 0 65
156 2 0 11 0 60
5 1 1 8 1 65
72 1 1 6 1 80
254 1 0 15 0 50
16 1 1 12 1 60
179 2 0 21 1 80
256 2 1 9 0 90
175 2 1 7 1 60
121 2 0 18 0 70
66 1 1 6 1 60
176 2 1 4 1 70
201 1 1 4 0 20
178 2 0 32 0 80
150 2 1 5 0 40
43 1 1 19 0 65
99 1 1 16 0 70
249 2 0 12 1 80
209 1 1 4 1 50
76 1 1 8 0 70
195 1 0 14 1 75
198 1 1 11 0 45
71 1 0 19 1 60
253 1 1 10 0 70
45 1 1 16 0 60
226 1 0 9 1 80
85 1 1 7 0 40
239 1 0 3 0 40
223 2 1 5 1 80
106 2 1 14 0 55
160 2 1 5 0 40
173 2 0 14 1 70
46 1 1 16 1 60
170 2 1 3 1 70
97 1 0 15 1 75
109 2 0 17 0 80
40 1 1 23 0 60
