ID Salary Experience Employed Education Gender Department
30 38791 4 21 5 M 1
7 26548 1 5 0 M 4
91 17741 2 6 0 F 1
58 42454 3 9 6 F 4
48 49307 3 20 4 M 4
151 38876 6 6 4 F 4
50 58022 5 12 8 F 4
32 48695 19 6 8 M 4
4 54899 5 12 8 F 4
115 46098 5 14 6 F 4
62 36452 5 9 4 F 2
159 30979 11 3 3 M 1
182 31616 6 7 5 F 3
177 36554 4 9 4 F 2
106 35367 6 3 6 F 2
74 54821 6 18 6 M 4
29 41889 16 22 7 M 1
15 68425 2 25 12 M 4
125 34874 6 9 2 F 4
49 25774 1 0 7 M 1
126 28708 1 0 4 F 1
51 37992 5 7 4 F 4
72 31977 7 18 9 M 1
22 34632 4 5 4 M 4
83 42866 6 9 5 F 4
8 32920 3 15 9 F 1
18 39828 6 18 5 F 1
166 54062 6 18 6 M 4
164 38436 7 18 9 M 1
149 23845 0 0 0 F 3
31 69246 3 22 10 M 4
46 26452 3 1 2 F 4
88 37555 1 6 4 M 2
95 32505 1 0 7 M 1
154 35591 5 9 4 F 2
112 39109 9 19 4 M 3
172 28436 1 0 4 F 1
138 26339 3 1 2 F 4
180 36694 1 6 4 M 2
27 53234 0 25 6 M 3
145 28912 1 5 0 M 4
114 34519 4 5 4 M 4
37 39743 6 9 5 F 4
157 38851 5 6 2 M 4
3 32782 1 0 7 M 1
84 44378 4 9 6 M 4
78 51818 19 6 8 M 4
73 54105 0 25 6 M 3
93 65374 0 27 12 F 4
130 41142 4 9 6 M 4
